DA_manual_str,calc_PCE_percent
CCCCCCc1ccsc1C.CCCCCCc1ccsc1.CCCCCCc1ccsc1.CCCCCCc1csc(C)c1.C=C1SC(=S)N(CC)C1=O.CCCCCCCCn1nc2ccccc2n1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.CCCCCCCCn1nc2ccccc2n1.C=C1SC(=S)N(CC)C1=O,5.241
CCCCCCc1ccsc1C.CCCCCCc1ccsc1.CCCCCCc1ccsc1.CCCCCCc1csc(C)c1.C=C1SC(=O)N(CC)C1=O.CCCCCCCCn1nc2ccccc2n1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.CCCCCCCCn1nc2ccccc2n1.C=C1SC(=O)N(CC)C1=O,4.502
CCCCCCc1ccsc1C.CCCCCCc1ccsc1.CCCCCCc1ccsc1.CCCCCCc1csc(C)c1.C=C1SC(=S)N(CC)C1=O.c1ccc2nsnc2c1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.c1ccc2nsnc2c1.C=C1SC(=S)N(CC)C1=O,5.097
CCCCC(CC)Cc1ccc(-c2c3ccsc3c(-c3ccc(CCCCC(C)CC)s3)c3cc(C)sc23)s1.c1ccsc1.CCCCCCCCC(CCCCCC)Cn1nc2cc(F)c(F)cc2n1.Cc1cccs1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.CCCCC(CC)COc1ccsc1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.CCCCC(CC)COc1ccsc1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,9.404
CCCCCCCCCCCCC(CCCCCCCCCC)Cc1ccsc1C.CCCn1nc2cc(F)c(F)cc2n1.CCCCCCCCCCCCC(CCCCCCCCCC)Cc1ccsc1.Fc1ccsc1.Cc1cc(F)cs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.CCCCC(CC)Cc1ccsc1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.CCCCC(CC)Cc1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,7.184
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.CCCCC(CC)COC(=O)c1sc2csc(C)c2c1F.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,3.659
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.CCCCC(CC)COC(=O)c1sc2csc(C)c2c1F.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.CCCCc1ccsc1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.CCCCc1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,5.051
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.CCCCC(CC)COC(=O)c1sc2csc(C)c2c1F.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.CCCCCCc1ccsc1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.CCCCCCc1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,6.904
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.CCCCC(CC)COC(=O)c1sc2csc(C)c2c1F.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.CCCCC(CC)Cc1ccsc1.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.CCCCC(CC)Cc1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,5.726
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2cc(C)c(C)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(C)c(C)cc2C1=C(C#N)C#N,11.286
CCCCC(CC)CSc1ccc(-c2c3cc(C)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCSc1ccc(-c2(-c3ccc(SCCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCSc1ccc(-c2(-c3ccc(SCCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,7.24
CCCCC(CC)CSc1ccc(-c2c3cc(C)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCCCSc1ccc(-c2(-c3ccc(SCCCCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCCCSc1ccc(-c2(-c3ccc(SCCCCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,7.792
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.CCCCC(CC)COC(=O)c1sc2csc(C)c2c1F.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)s3)cccc2)s1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)s3)cccc2)s1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,8.666
CCCCCCCCc1ccc(-c2c3sc4cc(C)sc4c3c(-c3ccc(CCCCCCCC)s3)c3sc4ccsc4c23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)s3)cccc2)s1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)s3)cccc2)s1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,9.589
CCCCC(CC)Cc1c(F)cc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)c(F)c3)c3ccsc23)cc1F.c1ccsc1.CCCCCCCCN1C(=O)c2cc3nn(CCC(CC)CCCC)nc3cc2C1=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,7.255
CCCCC(CC)Cc1c(F)cc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)c(F)c3)c3ccsc23)cc1F.c1ccsc1.CCCCCCCCN1C(=O)c2cc3nn(CCCC(CC)CCCC)nc3cc2C1=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,6.731
CCCCC(CC)Cc1c(F)cc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)c(F)c3)c3ccsc23)cc1F.c1ccsc1.CCCCCCCCN1C(=O)c2cc3nn(CCC(CC)CCCC)nc3cc2C1=O.Cc1cccs1.C=C1C(=O)c2cc(F)ccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)ccc2C1=C(C#N)C#N,10.045
CCCCC(CC)Cc1c(F)cc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)c(F)c3)c3ccsc23)cc1F.c1ccsc1.CCCCCCCCN1C(=O)c2cc3nn(CCC(CC)CCCC)nc3cc2C1=O.Cc1cccs1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,12.972
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccc(C)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccc(C)cc2C1=C(C#N)C#N,12.096
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,10.018
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,10.488
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccc(C)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccc(C)cc2C1=C(C#N)C#N,11.517
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.c1ccccc1.CCCCC(CC)Cc1(CC(CC)CCCC)cccc1.c1ccccc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,7.134
CCCCCCCCCCC(CCCCCCCC)Cc1ccsc1C.Fc1cc2nsnc2cc1F.CCCCCCCCC(C)CCCCCCCCCCc1ccsc1.c1ccsc1.Cc1cccs1.C=c1sc(=C(C#N)C#N)n(CCCCCC)c1=O.c1ccc2nsnc2c1.c1ccccc1.CCCCCCCCCCc1(CCCCCCCCCC)cccc1.c1ccccc1.c1ccc2nsnc2c1.C=c1sc(=C(C#N)C#N)n(CCCCCC)c1=O,8.438
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.CCCCC(CC)COC(=O)c1sc2csc(C)c2c1F.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.CCCCCCc1ccsc1.c1ccccc1.CCCCCCCCc1(CCCCCCCC)cccc1.c1ccccc1.CCCCCCc1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,4.778
CCCCCCC(CCCC)CSc1c2cc(C)sc2c(SCC(CCCC)CCCCCC)c2ccsc12.c1ccsc1.CCCCCCC(CCCC)CSn1nc2cc(F)c(F)cc2n1.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc[sH]c1.c1ccccc1.c1cc[sH]c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,8.545
CCCCCCC(CCCC)CSc1c2cc(C)sc2c(SCC(CCCC)CCCCCC)c2ccsc12.c1ccsc1.CCCCCCC(CCCC)CSn1nc2cc(F)c(F)cc2n1.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc[sH]c1.CCCCC(CC)Cc1ccc(-c2ccc(-c3ccc(CCCCC(C)CC)s3)cc2)s1.c1cc[sH]c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,11.002
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.CCCCC(CC)COC(=O)c1sc2csc(C)c2c1F.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc[sH]c1.CCCCC(CC)COc1ccc(OCC(CC)CCCC)cc1.c1cc[sH]c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,8.448
CCCCCCC(CCCC)CSc1c2cc(C)sc2c(SCC(CCCC)CCCCCC)c2ccsc12.c1ccsc1.CCCCCCC(CCCC)CSn1nc2cc(F)c(F)cc2n1.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccc2ccccc2c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,9.224
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccc2ccccc2c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,8.628
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccc(C)cc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccc2ccccc2c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccc(C)cc2C1=C(C#N)C#N,8.88
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2ccc(OC)cc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccc2ccccc2c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccc(OC)cc2C1=C(C#N)C#N,8.611
CCCCC(CC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2cc(F)ccc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccc2ccccc2c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2cc(F)ccc2C1=C(C#N)C#N,8.097
CCCCCCCCCCC(CCCCCCCC)Cc1ccsc1C.Fc1cc2nsnc2cc1F.CCCCCCCCC(C)CCCCCCCCCCc1ccsc1.c1ccsc1.Cc1cccs1.C=C1SC(=S)N(CC)C1=O.c1ccc2nsnc2c1.c1ccccc1.CCCCCCCCc1(CCCCCCCC)cccc1.c1ccccc1.c1ccc2nsnc2c1.C=C1SC(=S)N(CC)C1=O,7.004
CCCCCCC(CCCC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(CC(CCCC)CCCCCC)cc3)c3ccsc23)cc1.Clc1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1sccc1Cl.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,12.752
CCC[Si](CCC)(CCC)c1ccc(-c2c3cc(C)sc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3ccsc23)s1.c1ccsc1.CCCCCCCCC(CCCCCC)Cn1nc2cc(F)c(F)cc2n1.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,9.036
CCC[Si](CCC)(CCC)c1ccc(-c2c3cc(C)sc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3ccsc23)s1.c1ccsc1.CCCCCCCCC(CCCCCC)Cn1nc2cc(F)c(F)cc2n1.Cc1cccs1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc[sH]c1.c1ccccc1.c1cc[sH]c1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2ccccc2C1=C(C#N)C#N,10.425
CCCCC(CC)Cc1sc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,13.595
CCCCC(CC)Cc1sc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2cc(Cl)c(Cl)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(Cl)c(Cl)cc2C1=C(C#N)C#N,12.669
CCCCC(CC)Cc1sc(-c2c3cc(C)sc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3ccsc23)cc1Cl.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,14.287
CCCCC(CC)Cc1sc(-c2c3cc(C)sc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3ccsc23)cc1Cl.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2cc(Cl)c(Cl)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(Cl)c(Cl)cc2C1=C(C#N)C#N,13.193
CCCCCCCCCCCCSOc1c2cc(C)sc2c(OSCCCCCCCCCCCC)c2ccsc12.c1ccsc1.c1ccc2nsnc2c1.Cc1cccs1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,11.497
CCCCC(CC)CCCc1sc(-c2c3cc(C)sc3c(-c3cc(F)c(SCC(CC)CCCC)s3)c3ccsc23)cc1F.CCCCCCCCCCOC(=O)c1ccsc1.c1ccsc1.CCCCCCCCCCOC(=O)c1csc(C)c1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,14.186
CCCCC(CC)CSc1sc(-c2c3cc(C)sc3c(-c3cc(F)c(SCC(CC)CCCC)s3)c3ccsc23)cc1F.CC(C)CCCC(C)CCOC(=O)c1ccsc1.c1ccsc1.Cc1cc(C(=O)OCCC(C)CCCC(C)C)cs1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.c1cc2sccc2s1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccccc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1cc2sccc2s1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,11.2
CCCCC(CC)Cc1sc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.c1ccsc1.C=C1C(=O)c2cc(Cl)c(Cl)cc2C1=C(C#N)C#N.c1ccsc1.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.CCCCCCCCc1c2ccsc2c(CCCCCCCC)c2ccsc12.CCCCCCc1ccc(-c2(-c3ccc(CCCCCC)cc3)cccc2)cc1.c1ccsc1.C=C1C(=O)c2cc(Cl)c(Cl)cc2C1=C(C#N)C#N,14.132
CCCCC(CC)Cc1sc(-c2c3cc(C)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F.c1ccsc1.CCCCC(CC)Cc1sc(CC(CC)CCCC)c2c1C(=O)c1cscc1C2=O.Cc1cccs1.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N.CCCCCCCCCCCc1csc2ccsc12.CCCCC(CC)C[nH]1ccc2c3nsnc3c3cc[nH](CC(CC)CCCC)c3c21.CCCCCCCCCCCc1csc2ccsc12.C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,15.707
