"Polymer_manual_aug_str,T_K,P_Mpa",exp_CO2_sol_g_g
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|453.15|6.07|,0.03485
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|453.15|6.07|,0.03485
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|453.15|6.07|,0.03485
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|453.15|6.07|,0.03485
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|453.15|6.07|,0.03485
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|453.15|6.07|,0.03485
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|453.15|6.07|,0.03485
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|453.15|6.07|,0.03485
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|453.15|6.07|,0.03485
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|453.15|6.07|,0.03485
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|453.15|6.07|,0.03485
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|453.15|6.07|,0.03485
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|453.15|6.07|,0.03485
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|453.15|6.07|,0.03485
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|453.15|8.259|,0.04763
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|453.15|8.259|,0.04763
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|453.15|8.259|,0.04763
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|453.15|8.259|,0.04763
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|453.15|8.259|,0.04763
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|453.15|8.259|,0.04763
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|453.15|8.259|,0.04763
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|453.15|8.259|,0.04763
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|453.15|8.259|,0.04763
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|453.15|8.259|,0.04763
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|453.15|8.259|,0.04763
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|453.15|8.259|,0.04763
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|453.15|8.259|,0.04763
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|453.15|8.259|,0.04763
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|453.15|8.259|,0.04763
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|453.15|8.259|,0.04763
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|453.15|8.259|,0.04763
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|453.15|8.259|,0.04763
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|453.15|8.259|,0.04763
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|453.15|8.259|,0.04763
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|453.15|8.259|,0.04763
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|453.15|8.259|,0.04763
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|453.15|8.259|,0.04763
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|453.15|8.973|,0.0515
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|453.15|8.973|,0.0515
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|453.15|8.973|,0.0515
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|453.15|8.973|,0.0515
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|453.15|8.973|,0.0515
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|453.15|8.973|,0.0515
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|453.15|8.973|,0.0515
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|453.15|8.973|,0.0515
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|453.15|8.973|,0.0515
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|453.15|8.973|,0.0515
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|453.15|8.973|,0.0515
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|453.15|8.973|,0.0515
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|453.15|8.973|,0.0515
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|453.15|8.973|,0.0515
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|453.15|8.973|,0.0515
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|453.15|8.973|,0.0515
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|453.15|8.973|,0.0515
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|453.15|8.973|,0.0515
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|453.15|8.973|,0.0515
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|453.15|8.973|,0.0515
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|453.15|8.973|,0.0515
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|453.15|8.973|,0.0515
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|453.15|8.973|,0.0515
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|453.15|12.009|,0.0692
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|453.15|12.009|,0.0692
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|453.15|12.009|,0.0692
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|453.15|12.009|,0.0692
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|453.15|12.009|,0.0692
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|453.15|12.009|,0.0692
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|453.15|12.009|,0.0692
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|453.15|12.009|,0.0692
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|453.15|12.009|,0.0692
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|453.15|12.009|,0.0692
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|453.15|12.009|,0.0692
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|453.15|12.009|,0.0692
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|453.15|12.009|,0.0692
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|453.15|12.009|,0.0692
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|453.15|12.009|,0.0692
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|453.15|12.009|,0.0692
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|453.15|12.009|,0.0692
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|453.15|12.009|,0.0692
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|453.15|12.009|,0.0692
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|453.15|12.009|,0.0692
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|453.15|12.009|,0.0692
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|453.15|12.009|,0.0692
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|453.15|12.009|,0.0692
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|453.15|12.766|,0.07349
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|453.15|12.766|,0.07349
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|453.15|12.766|,0.07349
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|453.15|12.766|,0.07349
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|453.15|12.766|,0.07349
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|453.15|12.766|,0.07349
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|453.15|12.766|,0.07349
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|453.15|12.766|,0.07349
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|453.15|12.766|,0.07349
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|453.15|12.766|,0.07349
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|453.15|12.766|,0.07349
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|453.15|12.766|,0.07349
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|453.15|12.766|,0.07349
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|453.15|12.766|,0.07349
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|453.15|12.766|,0.07349
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|453.15|12.766|,0.07349
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|453.15|12.766|,0.07349
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|453.15|12.766|,0.07349
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|453.15|12.766|,0.07349
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|453.15|12.766|,0.07349
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|453.15|12.766|,0.07349
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|453.15|12.766|,0.07349
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|453.15|12.766|,0.07349
CC.CC|433.2|11.066|,0.0747
CC.CC|433.2|11.066|,0.0747
CC.CC|433.2|13.644|,0.0975
CC.CC|433.2|13.644|,0.0975
CC.CC|433.2|15.286|,0.1142
CC.CC|433.2|15.286|,0.1142
CC.CC|433.2|17.453|,0.132
CC.CC|433.2|17.453|,0.132
CC.CC|453.2|11.326|,0.0671
CC.CC|453.2|11.326|,0.0671
CC.CC|453.2|14.013|,0.089
CC.CC|453.2|14.013|,0.089
CC.CC|453.2|15.762|,0.1005
CC.CC|453.2|15.762|,0.1005
CC.CC|453.2|16.896|,0.1094
CC.CC|453.2|16.896|,0.1094
CC.CC|453.2|18.123|,0.1198
CC.CC|453.2|18.123|,0.1198
CC.CC|473.2|10.731|,0.0551
CC.CC|473.2|10.731|,0.0551
CC.CC|473.2|13.344|,0.0746
CC.CC|473.2|13.344|,0.0746
CC.CC|473.2|15.034|,0.0873
CC.CC|473.2|15.034|,0.0873
CO.C.C.C.C.O.C=O.C.C.C=O.C|353.15|10.451|,0.0725
C.CO.C.C.C.C.O.C=O.C.C.C=O|353.15|10.451|,0.0725
C=O.C.CO.C.C.C.C.O.C=O.C.C|353.15|10.451|,0.0725
C.C=O.C.CO.C.C.C.C.O.C=O.C|353.15|10.451|,0.0725
C.C.C=O.C.CO.C.C.C.C.O.C=O|353.15|10.451|,0.0725
C=O.C.C.C=O.C.CO.C.C.C.C.O|353.15|10.451|,0.0725
O.C=O.C.C.C=O.C.CO.C.C.C.C|353.15|10.451|,0.0725
C.O.C=O.C.C.C=O.C.CO.C.C.C|353.15|10.451|,0.0725
C.C.O.C=O.C.C.C=O.C.CO.C.C|353.15|10.451|,0.0725
C.C.C.O.C=O.C.C.C=O.C.CO.C|353.15|10.451|,0.0725
C.C.C.C.O.C=O.C.C.C=O.C.CO|353.15|10.451|,0.0725
CO.C.C.C.C.O.C=O.C.C.C=O.C|393.15|2.351|,0.02174
C.CO.C.C.C.C.O.C=O.C.C.C=O|393.15|2.351|,0.02174
C=O.C.CO.C.C.C.C.O.C=O.C.C|393.15|2.351|,0.02174
C.C=O.C.CO.C.C.C.C.O.C=O.C|393.15|2.351|,0.02174
C.C.C=O.C.CO.C.C.C.C.O.C=O|393.15|2.351|,0.02174
C=O.C.C.C=O.C.CO.C.C.C.C.O|393.15|2.351|,0.02174
O.C=O.C.C.C=O.C.CO.C.C.C.C|393.15|2.351|,0.02174
C.O.C=O.C.C.C=O.C.CO.C.C.C|393.15|2.351|,0.02174
C.C.O.C=O.C.C.C=O.C.CO.C.C|393.15|2.351|,0.02174
C.C.C.O.C=O.C.C.C=O.C.CO.C|393.15|2.351|,0.02174
C.C.C.C.O.C=O.C.C.C=O.C.CO|393.15|2.351|,0.02174
CO.C.C.C.C.O.C=O.C.C.C=O.C|393.15|2.947|,0.02708
C.CO.C.C.C.C.O.C=O.C.C.C=O|393.15|2.947|,0.02708
C=O.C.CO.C.C.C.C.O.C=O.C.C|393.15|2.947|,0.02708
C.C=O.C.CO.C.C.C.C.O.C=O.C|393.15|2.947|,0.02708
C.C.C=O.C.CO.C.C.C.C.O.C=O|393.15|2.947|,0.02708
C=O.C.C.C=O.C.CO.C.C.C.C.O|393.15|2.947|,0.02708
O.C=O.C.C.C=O.C.CO.C.C.C.C|393.15|2.947|,0.02708
C.O.C=O.C.C.C=O.C.CO.C.C.C|393.15|2.947|,0.02708
C.C.O.C=O.C.C.C=O.C.CO.C.C|393.15|2.947|,0.02708
C.C.C.O.C=O.C.C.C=O.C.CO.C|393.15|2.947|,0.02708
C.C.C.C.O.C=O.C.C.C=O.C.CO|393.15|2.947|,0.02708
CO.C.C.C.C.O.C=O.C.C.C=O.C|393.15|4.725|,0.04308
C.CO.C.C.C.C.O.C=O.C.C.C=O|393.15|4.725|,0.04308
C=O.C.CO.C.C.C.C.O.C=O.C.C|393.15|4.725|,0.04308
C.C=O.C.CO.C.C.C.C.O.C=O.C|393.15|4.725|,0.04308
C.C.C=O.C.CO.C.C.C.C.O.C=O|393.15|4.725|,0.04308
C=O.C.C.C=O.C.CO.C.C.C.C.O|393.15|4.725|,0.04308
O.C=O.C.C.C=O.C.CO.C.C.C.C|393.15|4.725|,0.04308
C.O.C=O.C.C.C=O.C.CO.C.C.C|393.15|4.725|,0.04308
C.C.O.C=O.C.C.C=O.C.CO.C.C|393.15|4.725|,0.04308
C.C.C.O.C=O.C.C.C=O.C.CO.C|393.15|4.725|,0.04308
C.C.C.C.O.C=O.C.C.C=O.C.CO|393.15|4.725|,0.04308
CO.C.C.C.C.O.C=O.C.C.C=O.C|393.15|6.06|,0.05521
C.CO.C.C.C.C.O.C=O.C.C.C=O|393.15|6.06|,0.05521
C=O.C.CO.C.C.C.C.O.C=O.C.C|393.15|6.06|,0.05521
C.C=O.C.CO.C.C.C.C.O.C=O.C|393.15|6.06|,0.05521
C.C.C=O.C.CO.C.C.C.C.O.C=O|393.15|6.06|,0.05521
C=O.C.C.C=O.C.CO.C.C.C.C.O|393.15|6.06|,0.05521
O.C=O.C.C.C=O.C.CO.C.C.C.C|393.15|6.06|,0.05521
C.O.C=O.C.C.C=O.C.CO.C.C.C|393.15|6.06|,0.05521
C.C.O.C=O.C.C.C=O.C.CO.C.C|393.15|6.06|,0.05521
C.C.C.O.C=O.C.C.C=O.C.CO.C|393.15|6.06|,0.05521
C.C.C.C.O.C=O.C.C.C=O.C.CO|393.15|6.06|,0.05521
CO.C.C.C.C.O.C=O.C.C.C=O.C|393.15|6.599|,0.06014
C.CO.C.C.C.C.O.C=O.C.C.C=O|393.15|6.599|,0.06014
C=O.C.CO.C.C.C.C.O.C=O.C.C|393.15|6.599|,0.06014
C.C=O.C.CO.C.C.C.C.O.C=O.C|393.15|6.599|,0.06014
C.C.C=O.C.CO.C.C.C.C.O.C=O|393.15|6.599|,0.06014
C=O.C.C.C=O.C.CO.C.C.C.C.O|393.15|6.599|,0.06014
O.C=O.C.C.C=O.C.CO.C.C.C.C|393.15|6.599|,0.06014
C.O.C=O.C.C.C=O.C.CO.C.C.C|393.15|6.599|,0.06014
C.C.O.C=O.C.C.C=O.C.CO.C.C|393.15|6.599|,0.06014
C.C.C.O.C=O.C.C.C=O.C.CO.C|393.15|6.599|,0.06014
C.C.C.C.O.C=O.C.C.C=O.C.CO|393.15|6.599|,0.06014
CO.C.C.C.C.O.C=O.C.C.C=O.C|393.15|16.035|,0.144
C.CO.C.C.C.C.O.C=O.C.C.C=O|393.15|16.035|,0.144
C=O.C.CO.C.C.C.C.O.C=O.C.C|393.15|16.035|,0.144
C.C=O.C.CO.C.C.C.C.O.C=O.C|393.15|16.035|,0.144
C.C.C=O.C.CO.C.C.C.C.O.C=O|393.15|16.035|,0.144
C=O.C.C.C=O.C.CO.C.C.C.C.O|393.15|16.035|,0.144
O.C=O.C.C.C=O.C.CO.C.C.C.C|393.15|16.035|,0.144
C.O.C=O.C.C.C=O.C.CO.C.C.C|393.15|16.035|,0.144
C.C.O.C=O.C.C.C=O.C.CO.C.C|393.15|16.035|,0.144
C.C.C.O.C=O.C.C.C=O.C.CO.C|393.15|16.035|,0.144
C.C.C.C.O.C=O.C.C.C=O.C.CO|393.15|16.035|,0.144
CO.C.C.C.C.O.C=O.C.C.C=O.C|453.15|4.132|,0.02315
C.CO.C.C.C.C.O.C=O.C.C.C=O|453.15|4.132|,0.02315
C=O.C.CO.C.C.C.C.O.C=O.C.C|453.15|4.132|,0.02315
C.C=O.C.CO.C.C.C.C.O.C=O.C|453.15|4.132|,0.02315
C.C.C=O.C.CO.C.C.C.C.O.C=O|453.15|4.132|,0.02315
C=O.C.C.C=O.C.CO.C.C.C.C.O|453.15|4.132|,0.02315
O.C=O.C.C.C=O.C.CO.C.C.C.C|453.15|4.132|,0.02315
C.O.C=O.C.C.C=O.C.CO.C.C.C|453.15|4.132|,0.02315
C.C.O.C=O.C.C.C=O.C.CO.C.C|453.15|4.132|,0.02315
C.C.C.O.C=O.C.C.C=O.C.CO.C|453.15|4.132|,0.02315
C.C.C.C.O.C=O.C.C.C=O.C.CO|453.15|4.132|,0.02315
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|323.15|6.016|,0.07364
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|323.15|6.016|,0.07364
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|323.15|6.016|,0.07364
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|323.15|6.016|,0.07364
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|323.15|6.016|,0.07364
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|323.15|6.016|,0.07364
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|323.15|6.016|,0.07364
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|323.15|6.016|,0.07364
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|323.15|6.016|,0.07364
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|323.15|6.016|,0.07364
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|323.15|6.016|,0.07364
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|323.15|6.016|,0.07364
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|323.15|6.016|,0.07364
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|323.15|6.016|,0.07364
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|323.15|6.016|,0.07364
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|323.15|6.016|,0.07364
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|323.15|6.016|,0.07364
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|323.15|6.016|,0.07364
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|323.15|6.016|,0.07364
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|323.15|6.016|,0.07364
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|323.15|6.016|,0.07364
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|323.15|6.016|,0.07364
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|323.15|6.016|,0.07364
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|323.15|9.844|,0.1503
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|323.15|9.844|,0.1503
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|323.15|9.844|,0.1503
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|323.15|9.844|,0.1503
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|323.15|9.844|,0.1503
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|323.15|9.844|,0.1503
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|323.15|9.844|,0.1503
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|323.15|9.844|,0.1503
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|323.15|9.844|,0.1503
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|323.15|9.844|,0.1503
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|323.15|9.844|,0.1503
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|323.15|9.844|,0.1503
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|323.15|9.844|,0.1503
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|323.15|9.844|,0.1503
