"Augmented_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g
COC(=O)C(C)C|313.0|25.75|,0.4125
O=C(OC)C(C)C|313.0|25.75|,0.4125
O=C(C(C)C)OC|313.0|25.75|,0.4125
COC(C(C)C)=O|313.0|25.75|,0.4125
COC(C(C)C)=O|313.0|28.28|,0.4174
O(C(=O)C(C)C)C|313.0|28.28|,0.4174
CC(C)C(=O)OC|313.0|28.28|,0.4174
CC(C)C(OC)=O|313.0|28.28|,0.4174
O(C)C(C(C)C)=O|313.0|28.28|,0.4174
CC(C)C(OC)=O|313.0|31.46|,0.4228
C(OC)(C(C)C)=O|313.0|31.46|,0.4228
O=C(C(C)C)OC|313.0|31.46|,0.4228
C(C)(C)C(OC)=O|313.0|31.46|,0.4228
O(C(C(C)C)=O)C|313.0|31.46|,0.4228
CC(C(=O)OC)C|323.0|10.73|,0.1652
CC(C)C(=O)OC|323.0|10.73|,0.1652
CC(C(OC)=O)C|323.0|10.73|,0.1652
C(C(=O)OC)(C)C|323.0|10.73|,0.1652
O=C(OC)C(C)C|323.0|10.73|,0.1652
O(C(=O)C(C)C)C|323.0|12.66|,0.2534
C(C)(C(=O)OC)C|323.0|12.66|,0.2534
O=C(OC)C(C)C|323.0|12.66|,0.2534
C(C(C)C)(=O)OC|323.0|12.66|,0.2534
COC(=O)C(C)C|323.0|12.66|,0.2534
C(C(=O)OC)(C)C|323.0|15.65|,0.3294
CC(C(=O)OC)C|323.0|15.65|,0.3294
C(OC)(=O)C(C)C|323.0|15.65|,0.3294
C(C)(C)C(OC)=O|323.0|15.65|,0.3294
COC(=O)C(C)C|323.0|15.65|,0.3294
CC(C(OC)=O)C|323.0|20.18|,0.3718
C(C(OC)=O)(C)C|323.0|20.18|,0.3718
C(OC)(=O)C(C)C|323.0|20.18|,0.3718
COC(C(C)C)=O|323.0|20.18|,0.3718
C(=O)(OC)C(C)C|323.0|20.18|,0.3718
CC(C(=O)OC)C|323.0|22.46|,0.384
C(C)(C)C(=O)OC|323.0|22.46|,0.384
C(=O)(C(C)C)OC|323.0|22.46|,0.384
COC(=O)C(C)C|323.0|22.46|,0.384
C(C)(C(=O)OC)C|323.0|22.46|,0.384
C(OC)(C(C)C)=O|323.0|25.31|,0.3971
CC(C(OC)=O)C|323.0|25.31|,0.3971
O=C(OC)C(C)C|323.0|25.31|,0.3971
CC(C)C(=O)OC|323.0|25.31|,0.3971
CC(C(=O)OC)C|323.0|25.31|,0.3971
C(C)(C)C(OC)=O|323.0|27.5|,0.4044
CC(C(=O)OC)C|323.0|27.5|,0.4044
COC(=O)C(C)C|323.0|27.5|,0.4044
CC(C)C(OC)=O|323.0|27.5|,0.4044
C(=O)(OC)C(C)C|323.0|27.5|,0.4044
CC(C)C(=O)OC|323.0|29.9|,0.4116
CC(C)C(OC)=O|323.0|29.9|,0.4116
CC(C(OC)=O)C|323.0|29.9|,0.4116
O(C(=O)C(C)C)C|323.0|29.9|,0.4116
O(C)C(=O)C(C)C|323.0|29.9|,0.4116
C(=O)(O)c1cccc(C(=O)O)c1.O=C(O)c1ccc(C(=O)O)cc1.C(O)(CCCCC(=O)O)=O.C(CO)O.CC(C)(CO)CO.C(C)C(CO)(CO)CO|306.0|0.14|,0.0003
O=C(c1cccc(c1)C(=O)O)O.c1cc(ccc1C(O)=O)C(O)=O.C(CCC(=O)O)CC(=O)O.OCCO.OCC(C)(C)CO.C(O)C(CO)(CC)CO|306.0|0.14|,0.0003
C(c1cccc(C(=O)O)c1)(O)=O.c1(C(=O)O)ccc(cc1)C(O)=O.C(C(O)=O)CCCC(O)=O.C(O)CO.OCC(C)(C)CO.C(CO)(CO)(CC)CO|306.0|0.14|,0.0003
c1ccc(C(O)=O)cc1C(O)=O.c1cc(C(=O)O)ccc1C(O)=O.C(CC(O)=O)CCC(O)=O.C(O)CO.C(O)C(C)(C)CO.OCC(CC)(CO)CO|306.0|0.14|,0.0003
O=C(O)c1cccc(c1)C(=O)O.c1cc(C(O)=O)ccc1C(O)=O.C(CCCC(O)=O)C(=O)O.C(CO)O.C(C(C)(CO)C)O.C(CC)(CO)(CO)CO|306.0|0.14|,0.0003
OC(c1cc(ccc1)C(O)=O)=O.C(O)(c1ccc(cc1)C(=O)O)=O.OC(CCCCC(=O)O)=O.OCCO.OCC(CO)(C)C.C(CC)(CO)(CO)CO|306.0|0.69|,0.0068
c1c(cccc1C(=O)O)C(O)=O.C(c1ccc(cc1)C(=O)O)(O)=O.C(CCCCC(O)=O)(O)=O.OCCO.C(C(CO)(C)C)O.OCC(CC)(CO)CO|306.0|0.69|,0.0068
c1(cccc(C(=O)O)c1)C(O)=O.O=C(O)c1ccc(C(=O)O)cc1.O=C(CCCCC(=O)O)O.C(CO)O.C(C(CO)(C)C)O.CCC(CO)(CO)CO|306.0|0.69|,0.0068
c1(C(O)=O)cccc(C(O)=O)c1.c1c(C(=O)O)ccc(C(O)=O)c1.C(CC(O)=O)CCC(O)=O.C(O)CO.CC(C)(CO)CO.C(C(CO)(CO)CO)C|306.0|0.69|,0.0068
O=C(O)c1cc(C(=O)O)ccc1.c1cc(C(O)=O)ccc1C(=O)O.C(C(=O)O)CCCC(O)=O.OCCO.C(C)(C)(CO)CO.C(C(CC)(CO)CO)O|306.0|0.69|,0.0068
c1c(cc(C(O)=O)cc1)C(O)=O.OC(=O)c1ccc(cc1)C(=O)O.OC(CCCCC(=O)O)=O.OCCO.C(C)(C)(CO)CO.C(C(CO)(CC)CO)O|306.0|2.25|,0.0362
c1c(cccc1C(O)=O)C(O)=O.O=C(c1ccc(cc1)C(=O)O)O.C(CCCCC(=O)O)(O)=O.C(CO)O.OCC(C)(C)CO.C(C(CC)(CO)CO)O|306.0|2.25|,0.0362
C(=O)(O)c1cc(C(=O)O)ccc1.c1c(ccc(c1)C(O)=O)C(=O)O.OC(CCCCC(=O)O)=O.C(O)CO.C(C)(CO)(CO)C.C(CO)(CO)(CO)CC|306.0|2.25|,0.0362
c1(cccc(C(=O)O)c1)C(=O)O.c1(ccc(C(=O)O)cc1)C(=O)O.O=C(O)CCCCC(=O)O.C(O)CO.C(O)C(CO)(C)C.C(O)C(CO)(CO)CC|306.0|2.25|,0.0362
c1cc(C(=O)O)cc(C(=O)O)c1.O=C(O)c1ccc(C(O)=O)cc1.C(CC(O)=O)CCC(O)=O.OCCO.CC(CO)(CO)C.CCC(CO)(CO)CO|306.0|2.25|,0.0362
OC(c1cccc(C(=O)O)c1)=O.OC(c1ccc(cc1)C(O)=O)=O.C(CC(O)=O)CCC(O)=O.OCCO.C(O)C(CO)(C)C.CCC(CO)(CO)CO|306.0|11.05|,0.1399
OC(=O)c1cccc(c1)C(O)=O.O=C(c1ccc(C(O)=O)cc1)O.O=C(O)CCCCC(=O)O.OCCO.OCC(C)(C)CO.C(O)C(CC)(CO)CO|306.0|11.05|,0.1399
c1cc(C(=O)O)cc(c1)C(O)=O.c1(C(=O)O)ccc(cc1)C(O)=O.OC(CCCCC(O)=O)=O.C(CO)O.OCC(C)(CO)C.CCC(CO)(CO)CO|306.0|11.05|,0.1399
C(c1cccc(C(=O)O)c1)(=O)O.OC(=O)c1ccc(C(=O)O)cc1.OC(CCCCC(O)=O)=O.OCCO.CC(CO)(CO)C.C(C(CO)(CC)CO)O|306.0|11.05|,0.1399
C(=O)(c1cc(C(O)=O)ccc1)O.OC(c1ccc(cc1)C(=O)O)=O.OC(CCCCC(O)=O)=O.C(CO)O.C(O)C(C)(C)CO.C(C(CC)(CO)CO)O|306.0|11.05|,0.1399
C(=O)(O)c1cc(ccc1)C(O)=O.c1c(C(O)=O)ccc(c1)C(=O)O.C(CCC(=O)O)CC(O)=O.C(CO)O.OCC(C)(C)CO.C(C)C(CO)(CO)CO|306.0|13.04|,0.2194
O=C(c1cc(ccc1)C(O)=O)O.O=C(O)c1ccc(cc1)C(O)=O.OC(=O)CCCCC(=O)O.C(CO)O.CC(CO)(CO)C.OCC(CO)(CC)CO|306.0|13.04|,0.2194
C(=O)(c1cccc(C(=O)O)c1)O.c1cc(ccc1C(=O)O)C(=O)O.C(C(=O)O)CCCC(O)=O.OCCO.OCC(CO)(C)C.OCC(CO)(CO)CC|306.0|13.04|,0.2194
C(c1cc(C(=O)O)ccc1)(=O)O.c1cc(ccc1C(=O)O)C(=O)O.OC(CCCCC(O)=O)=O.C(O)CO.OCC(C)(CO)C.C(C(CO)(CO)CC)O|306.0|13.04|,0.2194
C(=O)(c1cc(ccc1)C(=O)O)O.C(O)(c1ccc(cc1)C(=O)O)=O.O=C(O)CCCCC(=O)O.OCCO.C(C(CO)(C)C)O.OCC(CO)(CO)CC|306.0|13.04|,0.2194
O=C(O)c1cccc(C(O)=O)c1.c1(C(=O)O)ccc(C(=O)O)cc1.C(C(=O)O)CCCC(O)=O.C(CO)O.C(C)(CO)(CO)C.C(C(CO)(CO)CO)C|306.0|19.95|,0.4668
O=C(c1cc(ccc1)C(O)=O)O.c1cc(C(O)=O)ccc1C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.OCC(C)(CO)C.OCC(CC)(CO)CO|306.0|19.95|,0.4668
OC(=O)c1cc(ccc1)C(=O)O.c1cc(C(=O)O)ccc1C(O)=O.C(CCC(O)=O)CC(O)=O.OCCO.CC(C)(CO)CO.OCC(CC)(CO)CO|306.0|19.95|,0.4668
c1cc(C(=O)O)cc(C(O)=O)c1.c1c(ccc(C(=O)O)c1)C(O)=O.O=C(O)CCCCC(=O)O.C(O)CO.C(CO)(C)(CO)C.CCC(CO)(CO)CO|306.0|19.95|,0.4668
c1c(cccc1C(O)=O)C(O)=O.OC(c1ccc(cc1)C(O)=O)=O.OC(CCCCC(=O)O)=O.C(O)CO.OCC(C)(CO)C.C(CO)(CC)(CO)CO|306.0|19.95|,0.4668
C(O)(c1cccc(C(O)=O)c1)=O.O=C(c1ccc(cc1)C(=O)O)O.C(CCCC(O)=O)C(=O)O.OCCO.OCC(C)(CO)C.C(O)C(CC)(CO)CO|306.0|21.24|,0.5037
O=C(O)c1cc(ccc1)C(=O)O.c1c(ccc(C(O)=O)c1)C(=O)O.OC(CCCCC(O)=O)=O.OCCO.CC(CO)(CO)C.C(C(CC)(CO)CO)O|306.0|21.24|,0.5037
c1(cccc(c1)C(=O)O)C(=O)O.C(O)(=O)c1ccc(cc1)C(=O)O.C(C(=O)O)CCCC(O)=O.OCCO.OCC(C)(C)CO.C(C)C(CO)(CO)CO|306.0|21.24|,0.5037
c1(cccc(c1)C(=O)O)C(O)=O.c1c(ccc(C(=O)O)c1)C(=O)O.O=C(CCCCC(O)=O)O.OCCO.C(CO)(C)(C)CO.OCC(CC)(CO)CO|306.0|21.24|,0.5037
OC(c1cc(C(O)=O)ccc1)=O.OC(c1ccc(cc1)C(=O)O)=O.C(CCCCC(=O)O)(=O)O.C(O)CO.OCC(C)(CO)C.CCC(CO)(CO)CO|306.0|21.24|,0.5037
OC(c1cc(ccc1)C(=O)O)=O.O=C(c1ccc(cc1)C(=O)O)O.C(C(O)=O)CCCC(O)=O.OCCO.CC(CO)(CO)C.C(O)C(CO)(CC)CO|306.0|22.15|,0.5345
C(O)(c1cc(ccc1)C(=O)O)=O.C(=O)(O)c1ccc(C(O)=O)cc1.C(C(O)=O)CCCC(=O)O.OCCO.OCC(C)(CO)C.C(C(CO)(CO)CC)O|306.0|22.15|,0.5345
O=C(O)c1cccc(c1)C(=O)O.c1c(ccc(C(O)=O)c1)C(O)=O.O=C(O)CCCCC(=O)O.OCCO.C(C(C)(C)CO)O.C(O)C(CO)(CO)CC|306.0|22.15|,0.5345
c1ccc(cc1C(O)=O)C(=O)O.OC(c1ccc(cc1)C(=O)O)=O.O=C(CCCCC(=O)O)O.OCCO.C(CO)(C)(C)CO.OCC(CO)(CO)CC|306.0|22.15|,0.5345
C(c1cccc(C(O)=O)c1)(=O)O.c1cc(ccc1C(O)=O)C(=O)O.O=C(O)CCCCC(O)=O.C(CO)O.C(O)C(CO)(C)C.C(C(CO)(CC)CO)O|306.0|22.15|,0.5345
c1(C(O)=O)cccc(C(=O)O)c1.c1cc(C(O)=O)ccc1C(=O)O.O=C(O)CCCCC(O)=O.C(O)CO.CC(CO)(CO)C.OCC(CO)(CO)CC|306.0|25.34|,0.5878
c1ccc(C(=O)O)cc1C(=O)O.O=C(c1ccc(C(O)=O)cc1)O.C(O)(CCCCC(O)=O)=O.C(O)CO.C(O)C(C)(C)CO.OCC(CC)(CO)CO|306.0|25.34|,0.5878
O=C(O)c1cc(C(=O)O)ccc1.c1(C(=O)O)ccc(C(O)=O)cc1.OC(=O)CCCCC(O)=O.OCCO.C(C)(C)(CO)CO.OCC(CO)(CC)CO|306.0|25.34|,0.5878
O=C(c1cccc(c1)C(O)=O)O.c1cc(ccc1C(=O)O)C(O)=O.C(CCC(=O)O)CC(=O)O.C(O)CO.C(C(CO)(C)C)O.OCC(CC)(CO)CO|306.0|25.34|,0.5878
c1(cc(C(O)=O)ccc1)C(=O)O.C(=O)(O)c1ccc(C(=O)O)cc1.C(C(=O)O)CCCC(O)=O.OCCO.OCC(C)(CO)C.C(C)C(CO)(CO)CO|306.0|25.34|,0.5878
OC(=O)c1cccc(C(=O)O)c1.C(c1ccc(cc1)C(=O)O)(O)=O.C(CCCC(O)=O)C(=O)O.C(CO)O.CC(C)(CO)CO.C(C(CO)(CO)CC)O|306.0|28.6|,0.6183
OC(=O)c1cccc(c1)C(O)=O.c1c(ccc(c1)C(=O)O)C(=O)O.C(=O)(CCCCC(=O)O)O.OCCO.CC(CO)(CO)C.C(O)C(CO)(CO)CC|306.0|28.6|,0.6183
c1c(cccc1C(O)=O)C(O)=O.OC(c1ccc(C(=O)O)cc1)=O.C(CC(O)=O)CCC(=O)O.OCCO.OCC(C)(C)CO.C(CO)(CC)(CO)CO|306.0|28.6|,0.6183
c1(cc(ccc1)C(O)=O)C(=O)O.c1c(C(=O)O)ccc(c1)C(=O)O.OC(=O)CCCCC(O)=O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO|306.0|28.6|,0.6183
C(O)(=O)c1cc(C(O)=O)ccc1.c1(ccc(C(=O)O)cc1)C(O)=O.C(CCCC(O)=O)C(O)=O.OCCO.CC(CO)(CO)C.C(CC)(CO)(CO)CO|306.0|28.6|,0.6183
c1cc(C(=O)O)cc(c1)C(O)=O.c1(ccc(C(O)=O)cc1)C(O)=O.C(CCCCC(O)=O)(=O)O.OCCO.C(O)C(C)(C)CO.C(CO)(CO)(CO)CC|343.0|0.69|,0.0237
c1c(C(O)=O)cc(cc1)C(O)=O.c1(ccc(C(=O)O)cc1)C(=O)O.C(CC(=O)O)CCC(=O)O.C(CO)O.CC(CO)(C)CO.C(CO)(CO)(CC)CO|343.0|0.69|,0.0237
c1cc(cc(c1)C(=O)O)C(O)=O.c1c(C(O)=O)ccc(c1)C(=O)O.OC(CCCCC(=O)O)=O.C(CO)O.C(C(CO)(C)C)O.C(C(CO)(CO)CO)C|343.0|0.69|,0.0237
c1c(C(=O)O)cccc1C(O)=O.c1cc(ccc1C(=O)O)C(O)=O.C(CCC(=O)O)CC(O)=O.OCCO.OCC(C)(C)CO.OCC(CO)(CC)CO|343.0|0.69|,0.0237
OC(=O)c1cc(ccc1)C(O)=O.OC(c1ccc(cc1)C(O)=O)=O.O=C(O)CCCCC(O)=O.OCCO.CC(CO)(C)CO.C(CO)(CC)(CO)CO|343.0|0.69|,0.0237
c1ccc(C(=O)O)cc1C(O)=O.O=C(c1ccc(cc1)C(O)=O)O.C(=O)(CCCCC(O)=O)O.C(O)CO.C(C)(CO)(CO)C.C(C(CO)(CO)CO)C|343.0|4.76|,0.0553
C(=O)(O)c1cccc(C(O)=O)c1.OC(c1ccc(cc1)C(O)=O)=O.OC(=O)CCCCC(O)=O.OCCO.OCC(CO)(C)C.OCC(CO)(CO)CC|343.0|4.76|,0.0553
c1c(C(=O)O)cccc1C(=O)O.C(=O)(c1ccc(C(=O)O)cc1)O.O=C(CCCCC(=O)O)O.OCCO.C(C(C)(C)CO)O.OCC(CO)(CC)CO|343.0|4.76|,0.0553
c1c(cccc1C(O)=O)C(O)=O.c1(C(=O)O)ccc(C(O)=O)cc1.C(CCCCC(=O)O)(=O)O.OCCO.C(C(CO)(C)C)O.C(O)C(CO)(CC)CO|343.0|4.76|,0.0553
C(c1cc(C(=O)O)ccc1)(=O)O.c1c(ccc(C(=O)O)c1)C(=O)O.O=C(CCCCC(O)=O)O.OCCO.CC(C)(CO)CO.OCC(CO)(CO)CC|343.0|4.76|,0.0553
O=C(O)c1cc(ccc1)C(=O)O.c1cc(ccc1C(O)=O)C(=O)O.C(C(O)=O)CCCC(O)=O.C(O)CO.C(C)(C)(CO)CO.CCC(CO)(CO)CO|343.0|10.37|,0.0984
C(c1cc(ccc1)C(=O)O)(=O)O.c1(ccc(cc1)C(O)=O)C(=O)O.C(CCCCC(O)=O)(O)=O.OCCO.CC(CO)(C)CO.C(CO)(CC)(CO)CO|343.0|10.37|,0.0984
c1(C(O)=O)cc(C(O)=O)ccc1.c1cc(C(=O)O)ccc1C(=O)O.C(CC(O)=O)CCC(O)=O.C(O)CO.OCC(CO)(C)C.CCC(CO)(CO)CO|343.0|10.37|,0.0984
OC(c1cc(ccc1)C(=O)O)=O.C(O)(c1ccc(C(=O)O)cc1)=O.C(CCCC(O)=O)C(O)=O.OCCO.C(C(CO)(C)C)O.OCC(CC)(CO)CO|343.0|10.37|,0.0984
OC(=O)c1cc(C(=O)O)ccc1.c1(C(=O)O)ccc(C(=O)O)cc1.C(O)(=O)CCCCC(=O)O.C(O)CO.C(C(CO)(C)C)O.C(O)C(CO)(CC)CO|343.0|10.37|,0.0984
c1(C(O)=O)cccc(C(O)=O)c1.c1c(ccc(c1)C(O)=O)C(=O)O.O=C(O)CCCCC(O)=O.OCCO.OCC(C)(CO)C.OCC(CC)(CO)CO|343.0|16.2|,0.2394
O=C(O)c1cccc(c1)C(O)=O.c1cc(ccc1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.OCCO.C(O)C(C)(CO)C.OCC(CC)(CO)CO|343.0|16.2|,0.2394
OC(=O)c1cc(C(=O)O)ccc1.O=C(O)c1ccc(C(=O)O)cc1.C(=O)(O)CCCCC(O)=O.C(CO)O.OCC(C)(C)CO.C(CO)(CC)(CO)CO|343.0|16.2|,0.2394
c1c(C(O)=O)cccc1C(O)=O.c1(C(O)=O)ccc(C(O)=O)cc1.OC(=O)CCCCC(O)=O.C(O)CO.OCC(C)(CO)C.OCC(CC)(CO)CO|343.0|16.2|,0.2394
c1c(C(=O)O)cc(cc1)C(O)=O.C(=O)(O)c1ccc(cc1)C(O)=O.OC(=O)CCCCC(=O)O.C(CO)O.C(O)C(C)(C)CO.OCC(CC)(CO)CO|343.0|16.2|,0.2394
C(c1cccc(c1)C(O)=O)(O)=O.c1(C(O)=O)ccc(C(O)=O)cc1.C(CC(O)=O)CCC(O)=O.C(O)CO.CC(CO)(C)CO.C(CO)(CO)(CC)CO|343.0|19.0|,0.3214
OC(=O)c1cccc(c1)C(O)=O.c1cc(C(=O)O)ccc1C(=O)O.O=C(CCCCC(O)=O)O.OCCO.C(C)(CO)(C)CO.OCC(CO)(CC)CO|343.0|19.0|,0.3214
O=C(c1cccc(C(=O)O)c1)O.O=C(c1ccc(C(=O)O)cc1)O.C(C(=O)O)CCCC(=O)O.C(O)CO.CC(C)(CO)CO.OCC(CO)(CO)CC|343.0|19.0|,0.3214
O=C(O)c1cccc(c1)C(O)=O.C(=O)(O)c1ccc(cc1)C(=O)O.C(CCCC(O)=O)C(=O)O.OCCO.C(CO)(C)(CO)C.C(C)C(CO)(CO)CO|343.0|19.0|,0.3214
c1c(C(O)=O)cc(C(O)=O)cc1.c1cc(C(=O)O)ccc1C(=O)O.C(CCC(=O)O)CC(=O)O.OCCO.CC(CO)(C)CO.C(C(CO)(CO)CO)C|343.0|19.0|,0.3214
OC(=O)c1cccc(C(=O)O)c1.C(=O)(O)c1ccc(cc1)C(=O)O.C(CCC(=O)O)CC(=O)O.OCCO.CC(CO)(CO)C.C(O)C(CO)(CC)CO|343.0|23.62|,0.3957
c1(C(O)=O)cccc(C(O)=O)c1.OC(=O)c1ccc(cc1)C(O)=O.OC(=O)CCCCC(=O)O.OCCO.C(O)C(C)(CO)C.OCC(CO)(CO)CC|343.0|23.62|,0.3957
c1c(C(O)=O)cc(cc1)C(O)=O.O=C(O)c1ccc(cc1)C(O)=O.C(C(=O)O)CCCC(=O)O.OCCO.C(C(C)(C)CO)O.C(C(CO)(CO)CO)C|343.0|23.62|,0.3957
c1ccc(cc1C(O)=O)C(O)=O.O=C(c1ccc(cc1)C(O)=O)O.C(CCCC(=O)O)C(=O)O.C(CO)O.C(O)C(C)(CO)C.OCC(CO)(CO)CC|343.0|23.62|,0.3957
c1ccc(cc1C(=O)O)C(O)=O.c1(C(=O)O)ccc(C(O)=O)cc1.OC(CCCCC(O)=O)=O.OCCO.OCC(CO)(C)C.CCC(CO)(CO)CO|343.0|23.62|,0.3957
c1(cccc(C(=O)O)c1)C(=O)O.c1c(C(=O)O)ccc(c1)C(O)=O.OC(=O)CCCCC(O)=O.C(O)CO.C(C)(CO)(CO)C.OCC(CC)(CO)CO|343.0|25.67|,0.4149
c1(C(O)=O)cc(ccc1)C(=O)O.c1(C(O)=O)ccc(C(O)=O)cc1.OC(CCCCC(O)=O)=O.OCCO.CC(CO)(CO)C.C(CO)(CO)(CO)CC|343.0|25.67|,0.4149
c1(C(O)=O)cc(C(O)=O)ccc1.OC(=O)c1ccc(C(O)=O)cc1.C(CC(O)=O)CCC(O)=O.OCCO.C(CO)(CO)(C)C.C(CO)(CC)(CO)CO|343.0|25.67|,0.4149
c1c(C(O)=O)cccc1C(O)=O.c1cc(C(O)=O)ccc1C(=O)O.C(CCCCC(=O)O)(O)=O.C(CO)O.C(C(C)(C)CO)O.C(CC)(CO)(CO)CO|343.0|25.67|,0.4149
C(O)(=O)c1cccc(c1)C(O)=O.O=C(O)c1ccc(cc1)C(O)=O.OC(=O)CCCCC(O)=O.C(O)CO.C(C(CO)(C)C)O.CCC(CO)(CO)CO|343.0|25.67|,0.4149
c1c(C(O)=O)cc(cc1)C(=O)O.c1c(ccc(c1)C(=O)O)C(O)=O.O=C(O)CCCCC(O)=O.OCCO.CC(C)(CO)CO.CCC(CO)(CO)CO|343.0|25.98|,0.4189
c1(cc(C(O)=O)ccc1)C(=O)O.c1c(ccc(c1)C(O)=O)C(=O)O.O=C(O)CCCCC(=O)O.OCCO.C(C(C)(C)CO)O.C(O)C(CO)(CO)CC|343.0|25.98|,0.4189
c1cc(cc(C(=O)O)c1)C(O)=O.c1cc(C(O)=O)ccc1C(=O)O.C(CC(O)=O)CCC(=O)O.C(O)CO.C(C)(C)(CO)CO.C(O)C(CO)(CC)CO|343.0|25.98|,0.4189
OC(c1cccc(C(=O)O)c1)=O.O=C(c1ccc(cc1)C(O)=O)O.O=C(CCCCC(O)=O)O.C(O)CO.CC(CO)(C)CO.OCC(CO)(CC)CO|343.0|25.98|,0.4189
O=C(O)c1cccc(c1)C(O)=O.c1c(C(O)=O)ccc(c1)C(=O)O.C(CC(=O)O)CCC(=O)O.OCCO.OCC(CO)(C)C.C(C(CO)(CO)CC)O|343.0|25.98|,0.4189
C(c1cccc(C(=O)O)c1)(O)=O.O=C(O)c1ccc(cc1)C(O)=O.C(O)(CCCCC(=O)O)=O.C(CO)O.OCC(CO)(C)C.CCC(CO)(CO)CO|343.0|29.05|,0.4461
O=C(O)c1cc(ccc1)C(=O)O.c1c(C(O)=O)ccc(C(=O)O)c1.C(CCC(O)=O)CC(O)=O.C(O)CO.CC(C)(CO)CO.CCC(CO)(CO)CO|343.0|29.05|,0.4461
c1ccc(cc1C(=O)O)C(O)=O.c1c(ccc(c1)C(O)=O)C(=O)O.C(CC(=O)O)CCC(=O)O.OCCO.CC(C)(CO)CO.CCC(CO)(CO)CO|343.0|29.05|,0.4461
O=C(c1cc(ccc1)C(O)=O)O.c1(ccc(cc1)C(O)=O)C(O)=O.OC(=O)CCCCC(=O)O.OCCO.CC(CO)(CO)C.OCC(CO)(CO)CC|343.0|29.05|,0.4461
O=C(O)c1cc(ccc1)C(O)=O.c1(ccc(cc1)C(O)=O)C(=O)O.C(O)(CCCCC(=O)O)=O.C(CO)O.CC(CO)(C)CO.CCC(CO)(CO)CO|343.0|29.05|,0.4461
O=C(c1cccc(c1)C(O)=O)O.C(c1ccc(C(O)=O)cc1)(=O)O.OC(=O)CCCCC(O)=O.OCCO.CC(C)(CO)CO.C(C(CC)(CO)CO)O|343.0|31.02|,0.4636
O=C(O)c1cc(C(O)=O)ccc1.OC(=O)c1ccc(C(O)=O)cc1.O=C(CCCCC(=O)O)O.C(O)CO.CC(CO)(C)CO.CCC(CO)(CO)CO|343.0|31.02|,0.4636
c1(cccc(C(O)=O)c1)C(O)=O.O=C(c1ccc(cc1)C(O)=O)O.C(C(=O)O)CCCC(O)=O.OCCO.OCC(C)(CO)C.C(C(CO)(CO)CC)O|343.0|31.02|,0.4636
O=C(c1cc(ccc1)C(=O)O)O.OC(=O)c1ccc(cc1)C(=O)O.C(CC(O)=O)CCC(=O)O.OCCO.CC(CO)(CO)C.OCC(CO)(CC)CO|343.0|31.02|,0.4636
c1c(cc(C(=O)O)cc1)C(=O)O.c1c(C(=O)O)ccc(C(=O)O)c1.C(C(O)=O)CCCC(=O)O.C(O)CO.C(C)(CO)(CO)C.OCC(CO)(CC)CO|343.0|31.02|,0.4636
c1(C(O)=O)cccc(C(=O)O)c1.c1cc(ccc1C(O)=O)C(=O)O.OC(CCCCC(=O)O)=O.CC(CO)(CO)C.OCC(CO)(CC)CO|306.2|0.14|,0.0023
c1(cccc(C(O)=O)c1)C(=O)O.c1c(ccc(c1)C(=O)O)C(O)=O.OC(CCCCC(=O)O)=O.C(O)C(C)(C)CO.C(O)C(CO)(CC)CO|306.2|0.14|,0.0023
c1c(cc(C(O)=O)cc1)C(=O)O.c1cc(C(=O)O)ccc1C(O)=O.OC(=O)CCCCC(O)=O.C(O)C(CO)(C)C.OCC(CC)(CO)CO|306.2|0.14|,0.0023
O=C(c1cc(ccc1)C(=O)O)O.c1c(C(=O)O)ccc(c1)C(=O)O.C(C(O)=O)CCCC(=O)O.OCC(C)(C)CO.OCC(CO)(CC)CO|306.2|0.14|,0.0023
C(O)(c1cccc(C(=O)O)c1)=O.C(c1ccc(C(O)=O)cc1)(=O)O.C(CCCC(=O)O)C(=O)O.CC(CO)(C)CO.C(O)C(CO)(CC)CO|306.2|0.14|,0.0023
O=C(c1cccc(c1)C(=O)O)O.OC(c1ccc(cc1)C(=O)O)=O.C(CCCC(=O)O)C(O)=O.C(C)(CO)(C)CO.C(C(CO)(CO)CO)C|306.2|0.5|,0.004
c1c(cccc1C(O)=O)C(=O)O.c1(C(=O)O)ccc(cc1)C(O)=O.C(CCC(O)=O)CC(O)=O.C(C(C)(C)CO)O.C(O)C(CC)(CO)CO|306.2|0.5|,0.004
C(O)(=O)c1cc(C(=O)O)ccc1.c1c(C(=O)O)ccc(C(O)=O)c1.C(CCC(=O)O)CC(=O)O.OCC(CO)(C)C.OCC(CO)(CO)CC|306.2|0.5|,0.004
O=C(O)c1cccc(C(O)=O)c1.c1c(ccc(C(O)=O)c1)C(=O)O.C(CCC(O)=O)CC(=O)O.CC(CO)(CO)C.OCC(CC)(CO)CO|306.2|0.5|,0.004
O=C(c1cccc(c1)C(=O)O)O.OC(=O)c1ccc(cc1)C(O)=O.C(CCCC(O)=O)C(O)=O.C(C(C)(C)CO)O.C(C(CO)(CC)CO)O|306.2|0.5|,0.004
