Augmented_SMILES,calc_PCE_percent
C(CCCCCC)CCCCCSOc1c(OSCCCCCCCCCCCC)c(-c2sc(cc2)C)c2c(nsn2)c1-c1sc(cc1)-c1ccc2c3c(cc(C)cc3)n(CCCCCCCC)c2c1.c12c3cccc1c(ccc2C(=O)N(C3=O)CCCCCCCC)-c1sc(cc1)-c1c(cc(-c2ccc(-c3ccc4c5c3cccc5C(N(CCCCCCCC)C4=O)=O)s2)c(c1)OCCCCCCCC)F,0.559
C(SOc1c(OSCCCCCCCCCCCC)c(c2c(nsn2)c1-c1sc(cc1)C)-c1ccc(s1)-c1ccc2c3ccc(C)cc3n(c2c1)CCCCCCCC)CCCCCCCCCCC.c1c2c3c(C(N(C(c3ccc2-c2sc(-c3cc(c(cc3F)-c3ccc(s3)-c3c4cccc5C(=O)N(C(=O)c(c54)cc3)CCCCCCCC)OCCCCCCCC)cc2)=O)CCCCCCCC)=O)cc1,0.559
C(CCCSOc1c(c(c2nsnc2c1-c1ccc(C)s1)-c1ccc(-c2cc3n(CCCCCCCC)c4c(ccc(C)c4)c3cc2)s1)OSCCCCCCCCCCCC)CCCCCCCC.C(CCCCN1C(=O)c2c3c(c(cc2)-c2sc(-c4c(cc(c(F)c4)-c4ccc(s4)-c4c5cccc6c5c(C(N(C6=O)CCCCCCCC)=O)cc4)OCCCCCCCC)cc2)cccc3C1=O)CCC,0.559
CCCCCCCCCCCCSOc1c(OSCCCCCCCCCCCC)c(-c2ccc(-c3ccc4c5ccc(C)cc5n(CCCCCCCC)c4c3)s2)c2nsnc2c1-c1ccc(C)s1.CCCCCCCCOc1cc(-c2ccc(-c3ccc4c5c(cccc35)C(=O)N(CCCCCCCC)C4=O)s2)c(OCCCCCCCC)cc1-c1ccc(-c2ccc3c4c(cccc24)C(=O)N(CCCCCCCC)C3=O)s1,0.128
c12c(nsn2)c(c(OSCCCCCCCCCCCC)c(OSCCCCCCCCCCCC)c1-c1ccc(s1)-c1ccc2c(n(CCCCCCCC)c3cc(ccc23)C)c1)-c1ccc(C)s1.C(CC)CCCCCN1C(c2c3c(ccc2)c(-c2ccc(s2)-c2cc(OCCCCCCCC)c(-c4ccc(-c5c6c7c(C(N(CCCCCCCC)C(c7ccc6)=O)=O)cc5)s4)cc2OCCCCCCCC)ccc3C1=O)=O,0.128
C(CCCCCCCCCCSOc1c(c2c(nsn2)c(-c2ccc(s2)-c2cc3n(CCCCCCCC)c4c(ccc(c4)C)c3cc2)c1OSCCCCCCCCCCCC)-c1sc(cc1)C)C.C(CN1C(c2ccc(c3cccc(C1=O)c23)-c1sc(-c2cc(c(-c3ccc(-c4c5c6c(ccc5)C(N(C(=O)c6cc4)CCCCCCCC)=O)s3)cc2OCCCCCCCC)OCCCCCCCC)cc1)=O)CCCCCC,0.128
c1cc(cc2n(CCCCCCCC)c3c(ccc(C)c3)c21)-c1sc(-c2c3c(nsn3)c(-c3sc(cc3)C)c(OSCCCCCCCCCCCC)c2OSCCCCCCCCCCCC)cc1.C(C)CCCCCCOc1cc(-c2sc(-c3c4c5c(C(N(C(c5cc3)=O)CCCCCCCC)=O)ccc4)cc2)c(cc1-c1sc(cc1)-c1c2c3c(C(N(CCCCCCCC)C(c3ccc2)=O)=O)cc1)OCCCCCCCC,0.128
c12c(c(OSCCCCCCCCCCCC)c(OSCCCCCCCCCCCC)c(c2nsn1)-c1sc(C)cc1)-c1sc(cc1)-c1cc2n(c3cc(ccc3c2cc1)C)CCCCCCCC.c1cc2C(N(C(=O)c3cccc(c32)c1-c1ccc(s1)-c1c(cc(-c2ccc(s2)-c2ccc3C(N(C(c4c3c2ccc4)=O)CCCCCCCC)=O)c(OCCCCCCCC)c1)OCCCCCCCC)CCCCCCCC)=O,0.128
c1c(-c2ccc3c(n(CCCCCCCC)c4cc(C)ccc43)c2)sc(-c2c3nsnc3c(c(OSCCCCCCCCCCCC)c2OSCCCCCCCCCCCC)-c2sc(C)cc2)c1.c1(-c2cc(c(cc2OCCCCCCCC)-c2ccc(s2)-c2ccc3C(=O)N(C(c4cccc2c43)=O)CCCCCCCC)OCCCCCCCC)sc(-c2ccc3C(N(C(c4cccc2c43)=O)CCCCCCCC)=O)cc1,0.128
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)sc(C)c2c1F.CCCCCCCCOc1ccc2c(c1)-c1cc(OCCCCCCCC)ccc1C21c2cc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)ccc2-c2ccc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)cc21,7.146
c1c(sc2c(c3cc(sc3c(OCC(CC)CCCC)c21)C)OCC(CC)CCCC)-c1c2c(c(s1)C)c(F)c(C(=O)OCC(CC)CCCC)s2.n1(CC)c(/c(sc1=C(C#N)C#N)=C/c1c2c(c(cc1)-c1ccc3-c4ccc(cc4C4(c3c1)c1ccc(cc1-c1cc(ccc41)OCCCCCCCC)OCCCCCCCC)-c1c3c(nsn3)c(/C=c3/c(=O)n(c(=C(C#N)C#N)s3)CC)cc1)nsn2)=O,7.146
C(COc1c2c(cc(-c3sc(C)c4c(c(C(OCC(CCCC)CC)=O)sc34)F)s2)c(c2c1cc(C)s2)OCC(CC)CCCC)(CC)CCCC.c1cc2-c3c(cc(cc3)-c3c4nsnc4c(/C=c4/c(n(c(=C(C#N)C#N)s4)CC)=O)cc3)C3(c2cc1-c1c2nsnc2c(/C=c2/c(=O)n(CC)c(s2)=C(C#N)C#N)cc1)c1ccc(OCCCCCCCC)cc1-c1cc(OCCCCCCCC)ccc13,7.146
s1c(C(OCC(CC)CCCC)=O)c(F)c2c(sc(c21)-c1cc2c(s1)c(OCC(CC)CCCC)c1c(sc(c1)C)c2OCC(CC)CCCC)C.c12c(/C=c3/c(=O)n(c(=C(C#N)C#N)s3)CC)ccc(-c3cc4C5(c6cc(ccc6-c4cc3)-c3ccc(/C=c4/c(=O)n(c(=C(C#N)C#N)s4)CC)c4nsnc34)c3c(cc(OCCCCCCCC)cc3)-c3c5ccc(OCCCCCCCC)c3)c1nsn2,7.146
C(C(CC)COC(c1sc2c(sc(c2c1F)C)-c1sc2c(OCC(CC)CCCC)c3c(sc(c3)C)c(OCC(CC)CCCC)c2c1)=O)CCC.N#CC(C#N)=c1n(CC)c(/c(s1)=C/c1c2nsnc2c(-c2ccc3c(c2)C2(c4cc(-c5ccc(/C=c6/c(n(CC)c(s6)=C(C#N)C#N)=O)c6nsnc65)ccc-34)c3ccc(OCCCCCCCC)cc3-c3cc(ccc23)OCCCCCCCC)cc1)=O,7.146
CCC(COc1c2sc(C)cc2c(c2sc(cc21)-c1sc(c2c1sc(c2F)C(=O)OCC(CCCC)CC)C)OCC(CCCC)CC)CCCC.n1snc2c(/C=c3/c(=O)n(c(s3)=C(C#N)C#N)CC)ccc(c12)-c1cc2C3(c4cc(ccc4-c2cc1)-c1ccc(c2nsnc21)/C=c1/c(=O)n(c(=C(C#N)C#N)s1)CC)c1c(-c2c3ccc(c2)OCCCCCCCC)cc(OCCCCCCCC)cc1,7.146
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F.CCCCCCCCOc1ccc2c(c1)-c1cc(OCCCCCCCC)ccc1C21c2cc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)ccc2-c2ccc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)cc21,9.93
s1c2c(c(-c3ccc(s3)CC(CCCC)CC)c3c(cc(C)s3)c2-c2sc(cc2)CC(CCCC)CC)cc1-c1sc(c2c(F)c(sc12)C(=O)OCC(CCCC)CC)C.C(Oc1cc2c(C3(c4c-2cc(cc4)OCCCCCCCC)c2c(-c4c3cc(cc4)-c3c4c(c(/C=c5/c(n(CC)c(=C(C#N)C#N)s5)=O)cc3)nsn4)ccc(c2)-c2c3c(nsn3)c(/C=c3\sc(n(CC)c3=O)=C(C#N)C#N)cc2)cc1)CCCCCCC,9.93
c1(sc2c(c1)c(c1sc(cc1c2-c1sc(cc1)CC(CCCC)CC)C)-c1sc(cc1)CC(CCCC)CC)-c1sc(C)c2c(F)c(C(=O)OCC(CC)CCCC)sc21.c1(=O)n(c(s/c1=C\c1ccc(c2c1nsn2)-c1ccc2-c3c(cc(-c4ccc(c5c4nsn5)/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)cc3)C3(c2c1)c1c(cc(cc1)OCCCCCCCC)-c1c3ccc(OCCCCCCCC)c1)=C(C#N)C#N)CC,9.93
s1c(ccc1-c1c2sc(C)cc2c(c2sc(-c3c4c(c(s3)C)c(F)c(s4)C(OCC(CCCC)CC)=O)cc12)-c1sc(CC(CC)CCCC)cc1)CC(CC)CCCC.C(COc1cc2-c3cc(ccc3C3(c2cc1)c1cc(ccc1-c1ccc(cc31)-c1ccc(/C=c2/c(=O)n(c(=C(C#N)C#N)s2)CC)c2nsnc21)-c1ccc(c2c1nsn2)/C=c1\sc(=C(C#N)C#N)n(c1=O)CC)OCCCCCCCC)CCCCCC,9.93
c1c(sc(c1)CC(CC)CCCC)-c1c2c(cc(s2)-c2sc(c3c(c(C(=O)OCC(CC)CCCC)sc23)F)C)c(-c2sc(CC(CCCC)CC)cc2)c2c1cc(C)s2.c1cc2C3(c4ccc(OCCCCCCCC)cc4-c2cc1OCCCCCCCC)c1cc(-c2ccc(c4c2nsn4)/C=c2/c(n(CC)c(=C(C#N)C#N)s2)=O)ccc1-c1c3cc(-c2ccc(c3nsnc23)/C=c2/c(=O)n(c(s2)=C(C#N)C#N)CC)cc1,9.93
CCC(COC(c1c(F)c2c(s1)c(sc2C)-c1cc2c(-c3ccc(s3)CC(CC)CCCC)c3sc(cc3c(c2s1)-c1sc(CC(CCCC)CC)cc1)C)=O)CCCC.C(n1c(=O)/c(=C/c2ccc(-c3ccc4-c5ccc(-c6ccc(c7nsnc67)/C=c6\sc(=C(C#N)C#N)n(CC)c6=O)cc5C5(c6c(cc(cc6)OCCCCCCCC)-c6cc(OCCCCCCCC)ccc65)c4c3)c3nsnc32)sc1=C(C#N)C#N)C,9.93
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,10.593
C(c1sc(CC(CC)CCCC)c2C(c3c(c(-c4ccc(s4)-c4cc5c(c(c6c(c5-c5sc(cc5)CC(CC)CCCC)sc(c6)C)-c5sc(cc5)CC(CCCC)CC)s4)sc3-c3ccc(C)s3)C(=O)c12)=O)C(CC)CCCC.c1cc(ccc1C1(c2cc3c(C(c4c5c(cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)s5)sc4-3)(c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)cc2-c2c1c1sc(/C=C3\C(c4c(cccc4)C3=C(C#N)C#N)=O)cc1s2)c1ccc(CCCCCC)cc1)CCCCCC,10.593
c1cc(sc1C)-c1c2C(=O)c3c(C(c2c(-c2ccc(-c4sc5c(c4)c(-c4ccc(CC(CC)CCCC)s4)c4c(c5-c5sc(cc5)CC(CC)CCCC)cc(C)s4)s2)s1)=O)c(sc3CC(CC)CCCC)CC(CC)CCCC.c1(CCCCCC)ccc(C2(c3ccc(cc3)CCCCCC)c3c(cc4C(c5ccc(CCCCCC)cc5)(c5c6sc(cc6sc5-c4c3)/C=C3\C(c4c(C3=C(C#N)C#N)cccc4)=O)c3ccc(CCCCCC)cc3)-c3c2c2c(s3)cc(s2)/C=C2/C(c3ccccc3C2=O)=C(C#N)C#N)cc1,10.593
c1cc(sc1-c1cc2c(c3sc(cc3c(c2s1)-c1ccc(s1)CC(CC)CCCC)C)-c1sc(CC(CCCC)CC)cc1)-c1c2c(c(-c3sc(cc3)C)s1)C(c1c(C2=O)c(CC(CC)CCCC)sc1CC(CCCC)CC)=O.c1(ccc(C2(c3ccc(cc3)CCCCCC)c3c(cc4C(c5ccc(CCCCCC)cc5)(c5ccc(cc5)CCCCCC)c5c6c(sc5-c4c3)cc(s6)/C=C3/C(=C(C#N)C#N)c4c(C3=O)cccc4)-c3c2c2sc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)cc2s3)cc1)CCCCCC,10.593
s1c(C)cc2c1c(c1c(c2-c2sc(cc2)CC(CCCC)CC)sc(c1)-c1ccc(s1)-c1c2C(c3c(CC(CCCC)CC)sc(CC(CCCC)CC)c3C(=O)c2c(-c2ccc(s2)C)s1)=O)-c1sc(cc1)CC(CCCC)CC.c12c(cc3c(C(c4c5c(cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)s5)sc-34)(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c2)C(c2ccc(CCCCCC)cc2)(c2ccc(cc2)CCCCCC)c2c-1sc1c2sc(/C=C2/C(c3ccccc3C2=O)=C(C#N)C#N)c1,10.593
C(C)C(Cc1sc(CC(CC)CCCC)c2C(c3c(sc(-c4ccc(C)s4)c3C(c21)=O)-c1ccc(-c2cc3c(c4c(cc(C)s4)c(-c4sc(CC(CC)CCCC)cc4)c3s2)-c2ccc(CC(CCCC)CC)s2)s1)=O)CCCC.c12sc3-c4cc5c(-c6sc7c(c6C5(c5ccc(cc5)CCCCCC)c5ccc(cc5)CCCCCC)sc(c7)/C=C5/C(=C(C#N)C#N)c6ccccc6C5=O)cc4C(c4ccc(cc4)CCCCCC)(c3c1sc(c2)/C=C1\C(c2c(cccc2)C1=C(C#N)C#N)=O)c1ccc(CCCCCC)cc1,10.593
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7sccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sccc5C4=C(C#N)C#N)sc23)cc1,11.402
s1c(ccc1-c1c2c(cc(s2)C)c(c2c1cc(s2)-c1ccc(s1)-c1sc(-c2ccc(C)s2)c2c1C(c1c(CC(CC)CCCC)sc(CC(CCCC)CC)c1C2=O)=O)-c1ccc(s1)CC(CCCC)CC)CC(CC)CCCC.C(=C1\C(=O)c2c(ccs2)C1=C(C#N)C#N)\c1cc2sc3-c4c(cc5c(c4)C(c4ccc(cc4)CCCCCC)(c4c6sc(cc6sc4-5)/C=C4/C(c5ccsc5C4=O)=C(C#N)C#N)c4ccc(cc4)CCCCCC)C(c4ccc(cc4)CCCCCC)(c3c2s1)c1ccc(CCCCCC)cc1,11.402
C(CC)(Cc1sc(-c2c3sc(C)cc3c(c3c2cc(-c2sc(-c4sc(c5C(c6c(CC(CC)CCCC)sc(CC(CC)CCCC)c6C(c45)=O)=O)-c4ccc(s4)C)cc2)s3)-c2sc(CC(CC)CCCC)cc2)cc1)CCCC.s1c(cc2sc3-c4c(C(c3c12)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1-c2sc3cc(sc3c2C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c1c4)/C=C1\C(=O)c2sccc2C1=C(C#N)C#N)/C=C1/C(c2c(C1=O)scc2)=C(C#N)C#N,11.402
C(C(CC)Cc1c2C(c3c(-c4sc(cc4)C)sc(c3C(=O)c2c(CC(CCCC)CC)s1)-c1sc(cc1)-c1sc2c(c1)c(-c1sc(CC(CC)CCCC)cc1)c1sc(cc1c2-c1sc(CC(CC)CCCC)cc1)C)=O)CCC.c12sc3c(C(c4ccc(CCCCCC)cc4)(c4c-3cc3C(c5c(sc6c5sc(/C=C5/C(c7ccsc7C5=O)=C(C#N)C#N)c6)-c3c4)(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)c1sc(/C=C1/C(c3ccsc3C1=O)=C(C#N)C#N)c2,11.402
CCC(CCCC)Cc1sc(-c2c3c(cc(s3)-c3sc(cc3)-c3sc(-c4ccc(s4)C)c4c3C(=O)c3c(c(sc3CC(CC)CCCC)CC(CC)CCCC)C4=O)c(-c3ccc(s3)CC(CC)CCCC)c3c2cc(s3)C)cc1.c1(/C=C2/C(c3c(C2=O)scc3)=C(C#N)C#N)sc2c(c1)sc1-c3cc4c(-c5sc6c(sc(c6)/C=C6/C(=C(C#N)C#N)c7c(C6=O)scc7)c5C4(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)cc3C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c21,11.402
s1c(ccc1CC(CCCC)CC)-c1c2c(cc(s2)-c2sc(cc2)-c2sc(c3c2C(=O)c2c(CC(CC)CCCC)sc(CC(CCCC)CC)c2C3=O)-c2ccc(C)s2)c(-c2ccc(s2)CC(CC)CCCC)c2c1cc(C)s2.c1csc2c1C(=C(C#N)C#N)/C(C2=O)=C/c1sc2c3C(c4ccc(cc4)CCCCCC)(c4cc5-c6sc7cc(sc7c6C(c6ccc(cc6)CCCCCC)(c6ccc(CCCCCC)cc6)c5cc4-c3sc2c1)/C=C1/C(=C(C#N)C#N)c2ccsc2C1=O)c1ccc(CCCCCC)cc1,11.402
CCCCC(CC)COC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5CC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc3CC(CC)CCCC)sc2-4)cc1,4.949
c12cc(sc1c(-c1sc(cc1)CC(CC)CCCC)c1cc(-c3c4c(c(s3)C)cc(C(OCC(CCCC)CC)=O)s4)sc1c2-c1ccc(s1)CC(CCCC)CC)C.CCC(CCCC)Cc1c(sc(/C=C2/C(c3c(cccc3)C2=O)=C(C#N)C#N)c1)-c1cc2c(s1)-c1c(cc3c(c1)C(c1c-3sc(-c3c(cc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)s3)CC(CCCC)CC)c1)(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1)C2(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1,4.949
C(C)CCC(Cc1sc(cc1)-c1c2c(sc(c2)C)c(-c2sc(CC(CC)CCCC)cc2)c2cc(-c3c4sc(cc4c(s3)C)C(=O)OCC(CCCC)CC)sc21)CC.c12c(C(=C(C#N)C#N)/C(=C/c3cc(c(-c4cc5c(-c6c(cc7-c8sc(cc8C(c8ccc(CCCCCC)cc8)(c7c6)c6ccc(CCCCCC)cc6)-c6c(cc(/C=C7/C(c8ccccc8C7=O)=C(C#N)C#N)s6)CC(CCCC)CC)C5(c5ccc(CCCCCC)cc5)c5ccc(cc5)CCCCCC)s4)s3)CC(CC)CCCC)C2=O)cccc1,4.949
C(C(COC(=O)c1cc2c(s1)c(-c1cc3c(-c4sc(CC(CC)CCCC)cc4)c4c(cc(s4)C)c(-c4ccc(CC(CCCC)CC)s4)c3s1)sc2C)CC)CCC.C(CC(CC)Cc1c(sc(c1)/C=C1\C(=O)c2ccccc2C1=C(C#N)C#N)-c1sc2c(c1)C(c1ccc(cc1)CCCCCC)(c1ccc(cc1)CCCCCC)c1cc3c(C(c4cc(sc-34)-c3sc(cc3CC(CC)CCCC)/C=C3/C(c4c(C3=O)cccc4)=C(C#N)C#N)(c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)cc-21)CC,4.949
s1c(-c2sc3c(-c4ccc(s4)CC(CCCC)CC)c4c(c(c3c2)-c2ccc(s2)CC(CC)CCCC)sc(C)c4)c2c(cc(C(OCC(CCCC)CC)=O)s2)c1C.c1cc(ccc1CCCCCC)C1(c2cc3c(cc2-c2c1cc(-c1c(cc(/C=C4/C(=C(C#N)C#N)c5c(cccc5)C4=O)s1)CC(CCCC)CC)s2)C(c1c-3sc(c1)-c1sc(cc1CC(CC)CCCC)/C=C1\C(=O)c2c(cccc2)C1=C(C#N)C#N)(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,4.949
c12c(c3c(sc(c3)C)c(-c3ccc(s3)CC(CCCC)CC)c2cc(-c2c3sc(cc3c(C)s2)C(=O)OCC(CC)CCCC)s1)-c1sc(CC(CC)CCCC)cc1.C(CCC)C(CC)Cc1c(sc(/C=C2/C(c3c(C2=O)cccc3)=C(C#N)C#N)c1)-c1cc2c(s1)-c1cc3c(-c4c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc(-c3c(cc(s3)/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)CC(CCCC)CC)s4)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC,4.949
CCCCC(CC)COC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,8.418
c12c(c(-c3cc4c(s3)c(-c3ccc(s3)CC(CCCC)CC)c3cc(C)sc3c4-c3sc(CC(CCCC)CC)cc3)sc1C)sc(C(OCC(CCCC)CC)=O)c2.C(#N)C(C#N)=C1c2ccccc2C(=O)/C1=C\c1cc(OCC(CCCC)CC)c(s1)-c1cc2C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c2s1)C(c1cc(-c2sc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)cc2OCC(CC)CCCC)sc-41)(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,8.418
c1cc(CC(CCCC)CC)sc1-c1c2sc(-c3sc(c4cc(C(OCC(CCCC)CC)=O)sc43)C)cc2c(-c2ccc(s2)CC(CCCC)CC)c2c1cc(C)s2.c1cc(CCCCCC)ccc1C1(c2ccc(CCCCCC)cc2)c2cc3-c4c(cc(-c5sc(cc5OCC(CC)CCCC)/C=C5/C(=C(C#N)C#N)c6ccccc6C5=O)s4)C(c4ccc(cc4)CCCCCC)(c3cc2-c2sc(cc12)-c1c(OCC(CC)CCCC)cc(/C=C2\C(=O)c3c(cccc3)C2=C(C#N)C#N)s1)c1ccc(CCCCCC)cc1,8.418
s1c(-c2c3sc(C)cc3c(-c3sc(CC(CCCC)CC)cc3)c3sc(-c4c5c(cc(C(OCC(CCCC)CC)=O)s5)c(s4)C)cc32)ccc1CC(CCCC)CC.c12C(c3ccc(CCCCCC)cc3)(c3cc4c(cc3-c1sc(c2)-c1c(OCC(CCCC)CC)cc(/C=C2/C(c3c(cccc3)C2=O)=C(C#N)C#N)s1)C(c1cc(sc1-4)-c1sc(cc1OCC(CCCC)CC)/C=C1/C(c2ccccc2C1=O)=C(C#N)C#N)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC,8.418
C(C(COC(c1sc2c(c1)c(C)sc2-c1cc2c(-c3ccc(CC(CCCC)CC)s3)c3c(cc(C)s3)c(c2s1)-c1ccc(CC(CCCC)CC)s1)=O)CCCC)C.C(CC)CCCc1ccc(C2(c3c(-c4sc(-c5c(cc(/C=C6\C(c7ccccc7C6=C(C#N)C#N)=O)s5)OCC(CC)CCCC)cc24)cc2c(-c4sc(cc4C2(c2ccc(CCCCCC)cc2)c2ccc(cc2)CCCCCC)-c2sc(/C=C4/C(=C(C#N)C#N)c5c(cccc5)C4=O)cc2OCC(CC)CCCC)c3)c2ccc(cc2)CCCCCC)cc1,8.418
s1c(-c2c3cc(-c4sc(C)c5cc(C(=O)OCC(CCCC)CC)sc45)sc3c(c3c2sc(C)c3)-c2sc(cc2)CC(CC)CCCC)ccc1CC(CCCC)CC.C1(c2ccc(CCCCCC)cc2)(c2ccc(cc2)CCCCCC)c2cc3c(C(c4ccc(CCCCCC)cc4)(c4ccc(CCCCCC)cc4)c4c-3sc(c4)-c3c(OCC(CC)CCCC)cc(s3)/C=C3\C(c4c(cccc4)C3=C(C#N)C#N)=O)cc2-c2sc(-c3c(OCC(CCCC)CC)cc(s3)/C=C3\C(c4c(cccc4)C3=C(C#N)C#N)=O)cc12,8.418
CCCCCCOC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,9.437
c1c(CC(CCCC)CC)sc(-c2c3c(c(c4c2cc(s4)-c2c4sc(C(OCCCCCC)=O)c(c4c(C)s2)F)-c2sc(CC(CC)CCCC)cc2)cc(C)s3)c1.O=C1c2c(cccc2)C(=C(C#N)C#N)/C1=C/c1cc(c(-c2sc3c(c2)C(c2ccc(CCCCCC)cc2)(c2cc4-c5sc(cc5C(c4cc-32)(c2ccc(CCCCCC)cc2)c2ccc(cc2)CCCCCC)-c2sc(/C=C3/C(=C(C#N)C#N)c4c(C3=O)cccc4)cc2OCC(CC)CCCC)c2ccc(cc2)CCCCCC)s1)OCC(CCCC)CC,9.437
C(CC)CCCOC(=O)c1c(F)c2c(c(-c3cc4c(s3)c(-c3ccc(s3)CC(CCCC)CC)c3cc(sc3c4-c3sc(cc3)CC(CCCC)CC)C)sc2C)s1.c1(ccc(CCCCCC)cc1)C1(c2cc3c(C(c4ccc(CCCCCC)cc4)(c4c-3sc(c4)-c3sc(cc3OCC(CC)CCCC)/C=C3/C(=C(C#N)C#N)c4c(cccc4)C3=O)c3ccc(cc3)CCCCCC)cc2-c2c1cc(-c1sc(/C=C3\C(c4c(cccc4)C3=C(C#N)C#N)=O)cc1OCC(CC)CCCC)s2)c1ccc(CCCCCC)cc1,9.437
